activity_id,molecule_chembl_id,canonical_smiles,assay_chembl_id,assay_description,assay_type,assay_organism,assay_cell_type,assay_tissue,cell_chembl_id,standard_type,standard_value,standard_units,standard_relation,activity_comment,pchembl_value,bao_endpoint,target_chembl_id,target_pref_name,target_type,target_organism,target_components,target_gene_symbols,document_chembl_id,document_journal,document_year,document_title,document_doi,document_pubmed_id,source_id,source_description,source_release,source_url
126541,CHEMBL333297,Oc1nc2ccccc2cc1-c1cc2cc(OCCN3CCCCC3)ccc2[nH]1,CHEMBL820995,Affinity for HERG voltage-gated potassium channel subunit Kv11.1,B,Homo sapiens,,,,IP,980.0,nM,=,,,BAO_0000179,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1137936,Bioorg Med Chem Lett,2004,Optimization of the indolyl quinolinone class of KDR (VEGFR-2) kinase inhibitors: effects of 5-amido- and 5-sulphonamido-indolyl groups on pharmacokinetics and hERG binding.,10.1016/j.bmcl.2003.11.007,14698157,1,Scientific Literature,,
128966,CHEMBL118569,COCCN(C)CCOc1ccc2[nH]c(-c3cc4ccccc4nc3O)cc2c1,CHEMBL820995,Affinity for HERG voltage-gated potassium channel subunit Kv11.1,B,Homo sapiens,,,,IP,1950.0,nM,=,,,BAO_0000179,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1137936,Bioorg Med Chem Lett,2004,Optimization of the indolyl quinolinone class of KDR (VEGFR-2) kinase inhibitors: effects of 5-amido- and 5-sulphonamido-indolyl groups on pharmacokinetics and hERG binding.,10.1016/j.bmcl.2003.11.007,14698157,1,Scientific Literature,,
135305,CHEMBL325003,O=C(NC1CCNC1)c1ccc2[nH]c(-c3cc4ccccc4nc3O)cc2c1,CHEMBL820995,Affinity for HERG voltage-gated potassium channel subunit Kv11.1,B,Homo sapiens,,,,IP,13700.0,nM,=,,,BAO_0000179,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1137936,Bioorg Med Chem Lett,2004,Optimization of the indolyl quinolinone class of KDR (VEGFR-2) kinase inhibitors: effects of 5-amido- and 5-sulphonamido-indolyl groups on pharmacokinetics and hERG binding.,10.1016/j.bmcl.2003.11.007,14698157,1,Scientific Literature,,
136548,CHEMBL119276,CC(=O)N1CCN(CCOc2ccc3[nH]c(-c4cc5ccccc5nc4O)cc3c2)CC1,CHEMBL820995,Affinity for HERG voltage-gated potassium channel subunit Kv11.1,B,Homo sapiens,,,,IP,520.0,nM,=,,,BAO_0000179,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1137936,Bioorg Med Chem Lett,2004,Optimization of the indolyl quinolinone class of KDR (VEGFR-2) kinase inhibitors: effects of 5-amido- and 5-sulphonamido-indolyl groups on pharmacokinetics and hERG binding.,10.1016/j.bmcl.2003.11.007,14698157,1,Scientific Literature,,
141157,CHEMBL117983,CN1CCN(S(=O)(=O)c2ccc3[nH]c(-c4cc5ccccc5nc4O)cc3c2)CC1,CHEMBL820995,Affinity for HERG voltage-gated potassium channel subunit Kv11.1,B,Homo sapiens,,,,IP,3440.0,nM,=,,,BAO_0000179,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1137936,Bioorg Med Chem Lett,2004,Optimization of the indolyl quinolinone class of KDR (VEGFR-2) kinase inhibitors: effects of 5-amido- and 5-sulphonamido-indolyl groups on pharmacokinetics and hERG binding.,10.1016/j.bmcl.2003.11.007,14698157,1,Scientific Literature,,
434769,CHEMBL78439,CC(C)(O)c1ccc(C(Cc2ccc[n+]([O-])c2)c2ccc(OC(F)F)c(OC3CC3)c2)cn1,CHEMBL820996,In vitro displacement of [35S]-MK- 499 from HEK 293 cells stably transfected with hERG voltage-gated potassium channel subunit Kv11.1,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,42200.0,nM,=,,4.38,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1145790,J Med Chem,2003,Optimization of a tertiary alcohol series of phosphodiesterase-4 (PDE4) inhibitors: structure-activity relationship related to PDE4 inhibition and human ether-a-go-go related gene potassium channel binding affinity.,10.1021/jm0204542,12773045,1,Scientific Literature,,
434772,CHEMBL310303,CC(C)(O)c1ncc(C(Cc2cc[n+]([O-])cc2)c2ccc(OC(F)F)c(OC3CCC3)c2)s1,CHEMBL820996,In vitro displacement of [35S]-MK- 499 from HEK 293 cells stably transfected with hERG voltage-gated potassium channel subunit Kv11.1,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,58400.0,nM,=,,4.23,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1145790,J Med Chem,2003,Optimization of a tertiary alcohol series of phosphodiesterase-4 (PDE4) inhibitors: structure-activity relationship related to PDE4 inhibition and human ether-a-go-go related gene potassium channel binding affinity.,10.1021/jm0204542,12773045,1,Scientific Literature,,
437251,CHEMBL2112296,[O-][n+]1ccc(CC(c2ccc(OC(F)F)c(OC3CC3)c2)c2cnc(C(O)(C(F)(F)F)C(F)(F)F)s2)cc1,CHEMBL820996,In vitro displacement of [35S]-MK- 499 from HEK 293 cells stably transfected with hERG voltage-gated potassium channel subunit Kv11.1,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,21000.0,nM,=,,4.68,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1145790,J Med Chem,2003,Optimization of a tertiary alcohol series of phosphodiesterase-4 (PDE4) inhibitors: structure-activity relationship related to PDE4 inhibition and human ether-a-go-go related gene potassium channel binding affinity.,10.1021/jm0204542,12773045,1,Scientific Literature,,
438670,CHEMBL78806,CC(C)(O)c1ccc(C(Cc2cc[n+]([O-])cc2)c2ccc(OC(F)F)c(OC3CCC3)c2)cn1,CHEMBL820996,In vitro displacement of [35S]-MK- 499 from HEK 293 cells stably transfected with hERG voltage-gated potassium channel subunit Kv11.1,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,25000.0,nM,=,,4.60,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1145790,J Med Chem,2003,Optimization of a tertiary alcohol series of phosphodiesterase-4 (PDE4) inhibitors: structure-activity relationship related to PDE4 inhibition and human ether-a-go-go related gene potassium channel binding affinity.,10.1021/jm0204542,12773045,1,Scientific Literature,,
438674,CHEMBL276559,CC(C)(O)c1ccc(C(Cc2cc[n+]([O-])cc2)c2ccc(OC(F)F)c(OC3CC3)c2)cn1,CHEMBL820996,In vitro displacement of [35S]-MK- 499 from HEK 293 cells stably transfected with hERG voltage-gated potassium channel subunit Kv11.1,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,26400.0,nM,=,,4.58,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1145790,J Med Chem,2003,Optimization of a tertiary alcohol series of phosphodiesterase-4 (PDE4) inhibitors: structure-activity relationship related to PDE4 inhibition and human ether-a-go-go related gene potassium channel binding affinity.,10.1021/jm0204542,12773045,1,Scientific Literature,,
445346,CHEMBL2112295,[O-][n+]1ccc(CC(c2ccc(OC(F)F)c(OC3CCC3)c2)c2cnc(C(O)(C(F)(F)F)C(F)(F)F)s2)cc1,CHEMBL820996,In vitro displacement of [35S]-MK- 499 from HEK 293 cells stably transfected with hERG voltage-gated potassium channel subunit Kv11.1,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,38100.0,nM,=,,4.42,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1145790,J Med Chem,2003,Optimization of a tertiary alcohol series of phosphodiesterase-4 (PDE4) inhibitors: structure-activity relationship related to PDE4 inhibition and human ether-a-go-go related gene potassium channel binding affinity.,10.1021/jm0204542,12773045,1,Scientific Literature,,
451882,CHEMBL61191,CC(O)(c1ccccc1)c1ccc(C(Cc2cc[n+]([O-])cc2)c2ccc(OC(F)F)c(OC(F)F)c2)cn1,CHEMBL820996,In vitro displacement of [35S]-MK- 499 from HEK 293 cells stably transfected with hERG voltage-gated potassium channel subunit Kv11.1,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,1180.0,nM,=,,5.93,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1145790,J Med Chem,2003,Optimization of a tertiary alcohol series of phosphodiesterase-4 (PDE4) inhibitors: structure-activity relationship related to PDE4 inhibition and human ether-a-go-go related gene potassium channel binding affinity.,10.1021/jm0204542,12773045,1,Scientific Literature,,
453176,CHEMBL81491,CC(C)(O)c1ccc(C(CC2=CCC(=O)N=C2)c2ccc(OC(F)F)c(OC3CC3)c2)cn1,CHEMBL820996,In vitro displacement of [35S]-MK- 499 from HEK 293 cells stably transfected with hERG voltage-gated potassium channel subunit Kv11.1,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,55900.0,nM,=,,4.25,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1145790,J Med Chem,2003,Optimization of a tertiary alcohol series of phosphodiesterase-4 (PDE4) inhibitors: structure-activity relationship related to PDE4 inhibition and human ether-a-go-go related gene potassium channel binding affinity.,10.1021/jm0204542,12773045,1,Scientific Literature,,
