molecule_chembl_id,assay_chembl_id,activity_id,canonical_smiles,assay_description,assay_type,assay_organism,assay_cell_type,assay_tissue,cell_chembl_id,standard_type,standard_value,standard_units,standard_relation,activity_comment,pchembl_value,bao_endpoint,target_chembl_id,target_pref_name,target_type,target_organism,target_components,target_gene_symbols,document_chembl_id,document_journal,document_year,document_title,document_doi,document_pubmed_id,source_id,source_description,source_release,source_url,standard_value_num,pchembl_value_num,standard_units_norm,relation_preserved,endpoint_class,standard_value_nM,standard_value_M,p_activity_bound,p_activity_relation,censoring_type,p_ic50_ki,p_ic50_ki_relation,is_percent_inhibition,pseudo_ic50_method,smiles_missing,smiles_is_valid,smiles_validation_method,priority_score,standard_value_num_median,standard_value_nM_median,standard_value_M_median,p_activity_bound_median,p_ic50_ki_median,pchembl_value_num_median,n_selected_measurements,n_total_measurements_in_group
CHEMBL229291,CHEMBL906593,1887624,CN(C)Cc1cccc([C@]23CC[C@@H](N(CC4CCN(S(C)(=O)=O)CC4)C(=O)Nc4cc(Cl)nc(Cl)c4)CC2C3)c1,Inhibition of hERG expressed in CHO cells at 5 ug/mL by rubidium efflux assay,T,Homo sapiens,CHO,,CHEMBL3308072,Inhibition,7.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1143739,Bioorg Med Chem,2007,SAR study of bicyclo[4.1.0]heptanes as melanin-concentrating hormone receptor R1 antagonists: taming hERG.,10.1016/j.bmc.2007.05.068,17572094.0,1,Scientific Literature,,,7.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,7.0,,,,,,1,1
CHEMBL229291,CHEMBL906594,1887632,CN(C)Cc1cccc([C@]23CC[C@@H](N(CC4CCN(S(C)(=O)=O)CC4)C(=O)Nc4cc(Cl)nc(Cl)c4)CC2C3)c1,Inhibition of hERG expressed in CHO cells at 1.5 ug/mL by rubidium efflux assay,T,Homo sapiens,CHO,,CHEMBL3308072,Inhibition,8.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1143739,Bioorg Med Chem,2007,SAR study of bicyclo[4.1.0]heptanes as melanin-concentrating hormone receptor R1 antagonists: taming hERG.,10.1016/j.bmc.2007.05.068,17572094.0,1,Scientific Literature,,,8.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,8.0,,,,,,1,1
CHEMBL229339,CHEMBL906593,1887572,CNC(=O)N1CCC(CN(C(=O)Nc2ccc(F)c(C(F)(F)F)c2)[C@@H]2CC[C@]3(c4cccc(C#N)c4)CC3C2)CC1,Inhibition of hERG expressed in CHO cells at 5 ug/mL by rubidium efflux assay,T,Homo sapiens,CHO,,CHEMBL3308072,Inhibition,18.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1143739,Bioorg Med Chem,2007,SAR study of bicyclo[4.1.0]heptanes as melanin-concentrating hormone receptor R1 antagonists: taming hERG.,10.1016/j.bmc.2007.05.068,17572094.0,1,Scientific Literature,,,18.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,18.0,,,,,,1,1
CHEMBL229339,CHEMBL906594,1887583,CNC(=O)N1CCC(CN(C(=O)Nc2ccc(F)c(C(F)(F)F)c2)[C@@H]2CC[C@]3(c4cccc(C#N)c4)CC3C2)CC1,Inhibition of hERG expressed in CHO cells at 1.5 ug/mL by rubidium efflux assay,T,Homo sapiens,CHO,,CHEMBL3308072,Inhibition,14.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1143739,Bioorg Med Chem,2007,SAR study of bicyclo[4.1.0]heptanes as melanin-concentrating hormone receptor R1 antagonists: taming hERG.,10.1016/j.bmc.2007.05.068,17572094.0,1,Scientific Literature,,,14.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,14.0,,,,,,1,1
CHEMBL229348,CHEMBL906593,1887647,O=C(Nc1ccc(F)c(Cl)c1)N(CCN1CCCC1)C1CC=C(c2cncnc2)CC1,Inhibition of hERG expressed in CHO cells at 5 ug/mL by rubidium efflux assay,T,Homo sapiens,CHO,,CHEMBL3308072,Inhibition,85.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1143739,Bioorg Med Chem,2007,SAR study of bicyclo[4.1.0]heptanes as melanin-concentrating hormone receptor R1 antagonists: taming hERG.,10.1016/j.bmc.2007.05.068,17572094.0,1,Scientific Literature,,,85.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,85.0,,,,,,1,1
CHEMBL229408,CHEMBL906593,1887649,Cc1ccc(C2=CCC(N(CCN3CCCC3)C(=O)Nc3ccc(F)c(Cl)c3)CC2)s1,Inhibition of hERG expressed in CHO cells at 5 ug/mL by rubidium efflux assay,T,Homo sapiens,CHO,,CHEMBL3308072,Inhibition,12.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1143739,Bioorg Med Chem,2007,SAR study of bicyclo[4.1.0]heptanes as melanin-concentrating hormone receptor R1 antagonists: taming hERG.,10.1016/j.bmc.2007.05.068,17572094.0,1,Scientific Literature,,,12.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,12.0,,,,,,1,1
CHEMBL229461,CHEMBL906593,1887654,N#Cc1ccc(C2=CCC(N(CCN3CCCC3)C(=O)Nc3ccc(F)c(Cl)c3)CC2)s1,Inhibition of hERG expressed in CHO cells at 5 ug/mL by rubidium efflux assay,T,Homo sapiens,CHO,,CHEMBL3308072,Inhibition,74.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1143739,Bioorg Med Chem,2007,SAR study of bicyclo[4.1.0]heptanes as melanin-concentrating hormone receptor R1 antagonists: taming hERG.,10.1016/j.bmc.2007.05.068,17572094.0,1,Scientific Literature,,,74.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,74.0,,,,,,1,1
CHEMBL229462,CHEMBL906593,1887657,NCc1ccc(C2=CCC(N(CCN3CCCC3)C(=O)Nc3ccc(F)c(Cl)c3)CC2)s1,Inhibition of hERG expressed in CHO cells at 5 ug/mL by rubidium efflux assay,T,Homo sapiens,CHO,,CHEMBL3308072,Inhibition,26.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1143739,Bioorg Med Chem,2007,SAR study of bicyclo[4.1.0]heptanes as melanin-concentrating hormone receptor R1 antagonists: taming hERG.,10.1016/j.bmc.2007.05.068,17572094.0,1,Scientific Literature,,,26.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,26.0,,,,,,1,1
CHEMBL229715,CHEMBL906593,1887524,CC(C)N(CCN(C(=O)Nc1ccc(F)c(Cl)c1)[C@@H]1CC[C@]2(c3cccc(C#N)c3)CC2C1)C(C)C,Inhibition of hERG expressed in CHO cells at 5 ug/mL by rubidium efflux assay,T,Homo sapiens,CHO,,CHEMBL3308072,Inhibition,78.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1143739,Bioorg Med Chem,2007,SAR study of bicyclo[4.1.0]heptanes as melanin-concentrating hormone receptor R1 antagonists: taming hERG.,10.1016/j.bmc.2007.05.068,17572094.0,1,Scientific Literature,,,78.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,78.0,,,,,,1,1
CHEMBL229715,CHEMBL906594,1887584,CC(C)N(CCN(C(=O)Nc1ccc(F)c(Cl)c1)[C@@H]1CC[C@]2(c3cccc(C#N)c3)CC2C1)C(C)C,Inhibition of hERG expressed in CHO cells at 1.5 ug/mL by rubidium efflux assay,T,Homo sapiens,CHO,,CHEMBL3308072,Inhibition,44.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1143739,Bioorg Med Chem,2007,SAR study of bicyclo[4.1.0]heptanes as melanin-concentrating hormone receptor R1 antagonists: taming hERG.,10.1016/j.bmc.2007.05.068,17572094.0,1,Scientific Literature,,,44.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,44.0,,,,,,1,1
CHEMBL229823,CHEMBL906593,1887533,CC(C)N(CCN(C(=O)Nc1cc(Cl)nc(Cl)c1)[C@@H]1CC[C@]2(c3cccc(C#N)c3)CC2C1)C(C)C,Inhibition of hERG expressed in CHO cells at 5 ug/mL by rubidium efflux assay,T,Homo sapiens,CHO,,CHEMBL3308072,Inhibition,59.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1143739,Bioorg Med Chem,2007,SAR study of bicyclo[4.1.0]heptanes as melanin-concentrating hormone receptor R1 antagonists: taming hERG.,10.1016/j.bmc.2007.05.068,17572094.0,1,Scientific Literature,,,59.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,59.0,,,,,,1,1
CHEMBL229861,CHEMBL888452,1905010,CC[C@H]1[C@@H]2[C@@H](O)CCN2C(=O)N1c1ccc(C#N)c(Cl)c1C,Inhibition of hERG at 30 uM by patch clamp method,T,Homo sapiens,,,,Inhibition,6.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1145402,J Med Chem,2007,Discovery of potent and muscle selective androgen receptor modulators through scaffold modifications.,10.1021/jm070312d,17552509.0,1,Scientific Literature,,,6.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,6.0,,,,,,1,1
CHEMBL229870,CHEMBL906593,1887571,CC(=O)N1CCC(CN(C(=O)Nc2ccc(F)c(Cl)c2)[C@@H]2CC[C@]3(c4cccc(C#N)c4)CC3C2)CC1,Inhibition of hERG expressed in CHO cells at 5 ug/mL by rubidium efflux assay,T,Homo sapiens,CHO,,CHEMBL3308072,Inhibition,37.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1143739,Bioorg Med Chem,2007,SAR study of bicyclo[4.1.0]heptanes as melanin-concentrating hormone receptor R1 antagonists: taming hERG.,10.1016/j.bmc.2007.05.068,17572094.0,1,Scientific Literature,,,37.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,37.0,,,,,,1,1
CHEMBL229870,CHEMBL906594,1887582,CC(=O)N1CCC(CN(C(=O)Nc2ccc(F)c(Cl)c2)[C@@H]2CC[C@]3(c4cccc(C#N)c4)CC3C2)CC1,Inhibition of hERG expressed in CHO cells at 1.5 ug/mL by rubidium efflux assay,T,Homo sapiens,CHO,,CHEMBL3308072,Inhibition,32.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1143739,Bioorg Med Chem,2007,SAR study of bicyclo[4.1.0]heptanes as melanin-concentrating hormone receptor R1 antagonists: taming hERG.,10.1016/j.bmc.2007.05.068,17572094.0,1,Scientific Literature,,,32.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,32.0,,,,,,1,1
CHEMBL229871,CHEMBL906593,1887570,CS(=O)(=O)N1CCC(CN(C(=O)Nc2ccc(F)c(Cl)c2)[C@@H]2CC[C@]3(c4cccc(C#N)c4)CC3C2)CC1,Inhibition of hERG expressed in CHO cells at 5 ug/mL by rubidium efflux assay,T,Homo sapiens,CHO,,CHEMBL3308072,Inhibition,24.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1143739,Bioorg Med Chem,2007,SAR study of bicyclo[4.1.0]heptanes as melanin-concentrating hormone receptor R1 antagonists: taming hERG.,10.1016/j.bmc.2007.05.068,17572094.0,1,Scientific Literature,,,24.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,24.0,,,,,,1,1
CHEMBL229871,CHEMBL906594,1887581,CS(=O)(=O)N1CCC(CN(C(=O)Nc2ccc(F)c(Cl)c2)[C@@H]2CC[C@]3(c4cccc(C#N)c4)CC3C2)CC1,Inhibition of hERG expressed in CHO cells at 1.5 ug/mL by rubidium efflux assay,T,Homo sapiens,CHO,,CHEMBL3308072,Inhibition,6.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1143739,Bioorg Med Chem,2007,SAR study of bicyclo[4.1.0]heptanes as melanin-concentrating hormone receptor R1 antagonists: taming hERG.,10.1016/j.bmc.2007.05.068,17572094.0,1,Scientific Literature,,,6.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,6.0,,,,,,1,1
CHEMBL229925,CHEMBL906593,1887569,CS(=O)(=O)N1CCC(CN(C(=O)Nc2ccc(F)c(F)c2)[C@@H]2CC[C@]3(c4cccc(C#N)c4)CC3C2)CC1,Inhibition of hERG expressed in CHO cells at 5 ug/mL by rubidium efflux assay,T,Homo sapiens,CHO,,CHEMBL3308072,Inhibition,34.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1143739,Bioorg Med Chem,2007,SAR study of bicyclo[4.1.0]heptanes as melanin-concentrating hormone receptor R1 antagonists: taming hERG.,10.1016/j.bmc.2007.05.068,17572094.0,1,Scientific Literature,,,34.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,34.0,,,,,,1,1
CHEMBL229925,CHEMBL906594,1887580,CS(=O)(=O)N1CCC(CN(C(=O)Nc2ccc(F)c(F)c2)[C@@H]2CC[C@]3(c4cccc(C#N)c4)CC3C2)CC1,Inhibition of hERG expressed in CHO cells at 1.5 ug/mL by rubidium efflux assay,T,Homo sapiens,CHO,,CHEMBL3308072,Inhibition,15.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1143739,Bioorg Med Chem,2007,SAR study of bicyclo[4.1.0]heptanes as melanin-concentrating hormone receptor R1 antagonists: taming hERG.,10.1016/j.bmc.2007.05.068,17572094.0,1,Scientific Literature,,,15.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,15.0,,,,,,1,1
CHEMBL229926,CHEMBL906593,1887568,CCS(=O)(=O)N1CCC(CN(C(=O)Nc2ccc(F)c(F)c2)[C@@H]2CC[C@]3(c4cccc(C#N)c4)CC3C2)CC1,Inhibition of hERG expressed in CHO cells at 5 ug/mL by rubidium efflux assay,T,Homo sapiens,CHO,,CHEMBL3308072,Inhibition,59.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1143739,Bioorg Med Chem,2007,SAR study of bicyclo[4.1.0]heptanes as melanin-concentrating hormone receptor R1 antagonists: taming hERG.,10.1016/j.bmc.2007.05.068,17572094.0,1,Scientific Literature,,,59.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,59.0,,,,,,1,1
CHEMBL229926,CHEMBL906594,1887579,CCS(=O)(=O)N1CCC(CN(C(=O)Nc2ccc(F)c(F)c2)[C@@H]2CC[C@]3(c4cccc(C#N)c4)CC3C2)CC1,Inhibition of hERG expressed in CHO cells at 1.5 ug/mL by rubidium efflux assay,T,Homo sapiens,CHO,,CHEMBL3308072,Inhibition,25.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1143739,Bioorg Med Chem,2007,SAR study of bicyclo[4.1.0]heptanes as melanin-concentrating hormone receptor R1 antagonists: taming hERG.,10.1016/j.bmc.2007.05.068,17572094.0,1,Scientific Literature,,,25.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,25.0,,,,,,1,1
CHEMBL229930,CHEMBL906593,1887587,COC(=O)c1cccc([C@]23CC[C@@H](N(CCN(C(C)C)C(C)C)C(=O)Nc4ccc(F)c(F)c4)CC2C3)c1,Inhibition of hERG expressed in CHO cells at 5 ug/mL by rubidium efflux assay,T,Homo sapiens,CHO,,CHEMBL3308072,Inhibition,85.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1143739,Bioorg Med Chem,2007,SAR study of bicyclo[4.1.0]heptanes as melanin-concentrating hormone receptor R1 antagonists: taming hERG.,10.1016/j.bmc.2007.05.068,17572094.0,1,Scientific Literature,,,85.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,85.0,,,,,,1,1
CHEMBL229930,CHEMBL906594,1887588,COC(=O)c1cccc([C@]23CC[C@@H](N(CCN(C(C)C)C(C)C)C(=O)Nc4ccc(F)c(F)c4)CC2C3)c1,Inhibition of hERG expressed in CHO cells at 1.5 ug/mL by rubidium efflux assay,T,Homo sapiens,CHO,,CHEMBL3308072,Inhibition,57.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1143739,Bioorg Med Chem,2007,SAR study of bicyclo[4.1.0]heptanes as melanin-concentrating hormone receptor R1 antagonists: taming hERG.,10.1016/j.bmc.2007.05.068,17572094.0,1,Scientific Literature,,,57.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,57.0,,,,,,1,1
CHEMBL229931,CHEMBL906593,1887621,CC(C)N(CCN(C(=O)Nc1ccc(F)c(Cl)c1)[C@@H]1CC[C@]2(c3cccc(CO)c3)CC2C1)C(C)C,Inhibition of hERG expressed in CHO cells at 5 ug/mL by rubidium efflux assay,T,Homo sapiens,CHO,,CHEMBL3308072,Inhibition,67.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1143739,Bioorg Med Chem,2007,SAR study of bicyclo[4.1.0]heptanes as melanin-concentrating hormone receptor R1 antagonists: taming hERG.,10.1016/j.bmc.2007.05.068,17572094.0,1,Scientific Literature,,,67.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,67.0,,,,,,1,1
CHEMBL229931,CHEMBL906594,1887629,CC(C)N(CCN(C(=O)Nc1ccc(F)c(Cl)c1)[C@@H]1CC[C@]2(c3cccc(CO)c3)CC2C1)C(C)C,Inhibition of hERG expressed in CHO cells at 1.5 ug/mL by rubidium efflux assay,T,Homo sapiens,CHO,,CHEMBL3308072,Inhibition,43.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1143739,Bioorg Med Chem,2007,SAR study of bicyclo[4.1.0]heptanes as melanin-concentrating hormone receptor R1 antagonists: taming hERG.,10.1016/j.bmc.2007.05.068,17572094.0,1,Scientific Literature,,,43.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,43.0,,,,,,1,1
CHEMBL229979,CHEMBL906593,1887567,CS(=O)(=O)N1CCC(CN(C(=O)Nc2ccc(F)c(C(F)(F)F)c2)[C@@H]2CC[C@]3(c4cccc(C#N)c4)CC3C2)CC1,Inhibition of hERG expressed in CHO cells at 5 ug/mL by rubidium efflux assay,T,Homo sapiens,CHO,,CHEMBL3308072,Inhibition,-1.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1143739,Bioorg Med Chem,2007,SAR study of bicyclo[4.1.0]heptanes as melanin-concentrating hormone receptor R1 antagonists: taming hERG.,10.1016/j.bmc.2007.05.068,17572094.0,1,Scientific Literature,,,-1.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,-1.0,,,,,,1,1
CHEMBL229979,CHEMBL906594,1887578,CS(=O)(=O)N1CCC(CN(C(=O)Nc2ccc(F)c(C(F)(F)F)c2)[C@@H]2CC[C@]3(c4cccc(C#N)c4)CC3C2)CC1,Inhibition of hERG expressed in CHO cells at 1.5 ug/mL by rubidium efflux assay,T,Homo sapiens,CHO,,CHEMBL3308072,Inhibition,-1.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1143739,Bioorg Med Chem,2007,SAR study of bicyclo[4.1.0]heptanes as melanin-concentrating hormone receptor R1 antagonists: taming hERG.,10.1016/j.bmc.2007.05.068,17572094.0,1,Scientific Literature,,,-1.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,-1.0,,,,,,1,1
CHEMBL229980,CHEMBL906593,1887564,CS(=O)(=O)N1CCCC(CN(C(=O)Nc2ccc(F)c(Cl)c2)[C@@H]2CC[C@]3(c4cccc(C#N)c4)CC3C2)C1,Inhibition of hERG expressed in CHO cells at 5 ug/mL by rubidium efflux assay,T,Homo sapiens,CHO,,CHEMBL3308072,Inhibition,9.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1143739,Bioorg Med Chem,2007,SAR study of bicyclo[4.1.0]heptanes as melanin-concentrating hormone receptor R1 antagonists: taming hERG.,10.1016/j.bmc.2007.05.068,17572094.0,1,Scientific Literature,,,9.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,not_computed_no_curve_data,False,True,regex_fallback_no_rdkit,6,9.0,,,,,,1,1
