molecule_chembl_id,assay_chembl_id,activity_id,canonical_smiles,assay_description,assay_type,assay_organism,assay_cell_type,assay_tissue,cell_chembl_id,standard_type,standard_value,standard_units,standard_relation,activity_comment,pchembl_value,bao_endpoint,target_chembl_id,target_pref_name,target_type,target_organism,target_components,target_gene_symbols,document_chembl_id,document_journal,document_year,document_title,document_doi,document_pubmed_id,source_id,source_description,source_release,source_url,standard_value_num,pchembl_value_num,standard_units_norm,relation_preserved,endpoint_class,standard_value_nM,standard_value_M,p_activity_bound,p_activity_relation,censoring_type,p_ic50_ki,p_ic50_ki_relation,is_percent_inhibition,test_concentration_M,test_concentration_unit,test_concentration_raw_value,test_concentration_method,test_concentration_source,percent_inhibition_value,pseudo_ic50_M_n1,pseudo_pic50_n1,hill_assumed,p_ic50_bound_value,p_ic50_bound_relation,pseudo_ic50_method,p_ic50_bound_method,p_ic50_modeling,p_ic50_modeling_relation,p_ic50_modeling_method,smiles_missing,smiles_is_valid,smiles_validation_method,priority_has_modeled_pic50,priority_score,standard_value_num_median,standard_value_nM_median,standard_value_M_median,p_activity_bound_median,p_ic50_ki_median,pchembl_value_num_median,test_concentration_M_median,test_concentration_raw_value_median,percent_inhibition_value_median,pseudo_ic50_M_n1_median,pseudo_pic50_n1_median,p_ic50_bound_value_median,p_ic50_modeling_median,hill_assumed_median,n_selected_measurements,n_total_measurements_in_group
CHEMBL204459,CHEMBL868945,1700885,N[C@H](C(=O)N1CC(c2cc(F)ccc2F)=C[C@H]1c1ccccc1)C1CC1,Inhibitory activity against human hERG receptor expressed in CHO cells by whole cell voltage clamp assay,F,Homo sapiens,CHO,,CHEMBL3308072,IC50,6500.0,nM,=,,5.19,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1146123,Bioorg Med Chem Lett,2006,"Kinesin spindle protein (KSP) inhibitors. Part 2: the design, synthesis, and characterization of 2,4-diaryl-2,5-dihydropyrrole inhibitors of the mitotic kinesin KSP.",10.1016/j.bmcl.2006.01.030,16439123.0,1,Scientific Literature,,,6500.0,5.19,nm,=,ic50_ki,6500.0,6.5000000000000004e-06,5.187086643357144,=,uncensored_or_approx,5.187086643357144,=,False,,,,,,,,,,,,,,5.187086643357144,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,16,6500.0,6500.0,6.5000000000000004e-06,5.187086643357144,5.187086643357144,5.19,,,,,,,5.187086643357144,,1,1
CHEMBL204508,CHEMBL865039,1713878,O=c1nc(NC2CCN(Cc3ccc4ccccc4c3)CC2)c2cc(Cl)ccc2n1CC(F)(F)F,Binding affinity to hERG stably transfected in HEK293 cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,150.0,nM,=,,6.82,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1147687,Bioorg Med Chem Lett,2006,Identification and characterization of amino-piperidinequinolones and quinazolinones as MCHr1 antagonists.,10.1016/j.bmcl.2006.02.044,16524729.0,1,Scientific Literature,,,150.0,6.82,nm,=,ic50_ki,150.0,1.5000000000000002e-07,6.823908740944319,=,uncensored_or_approx,6.823908740944319,=,False,,,,,,,,,,,,,,6.823908740944319,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,16,150.0,150.0,1.5000000000000002e-07,6.823908740944319,6.823908740944319,6.82,,,,,,,6.823908740944319,,1,1
CHEMBL204573,CHEMBL868863,1705127,C[C@@H](OC1CCC2NC1(c1ccccc1)CC2c1nnnn1C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,Displacement of [35S]-labeled MK499 from cloned hERG expressed in HEK cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,2800.0,nM,=,,5.55,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1146106,Bioorg Med Chem Lett,2006,1-Phenyl-8-azabicyclo[3.2.1]octane ethers: a novel series of neurokinin (NK1) antagonists.,10.1016/j.bmcl.2005.12.069,16413782.0,1,Scientific Literature,,,2800.0,5.55,nm,=,ic50_ki,2800.0,2.8000000000000003e-06,5.552841968657781,=,uncensored_or_approx,5.552841968657781,=,False,,,,,,,,,,,,,,5.552841968657781,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,16,2800.0,2800.0,2.8000000000000003e-06,5.552841968657781,5.552841968657781,5.55,,,,,,,5.552841968657781,,1,1
CHEMBL204700,CHEMBL860568,1686592,N#Cc1cnc(Nc2cc(N3CCN(CCCN4CCOCC4)CC3)ncn2)s1,Displacement of [3H]dofetilide from human ERG,B,Homo sapiens,,,,Activity,4003.0,nM,=,,,BAO_0000181,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1138163,Bioorg Med Chem Lett,2006,"Potent 2-[(pyrimidin-4-yl)amine}-1,3-thiazole-5-carbonitrile-based inhibitors of VEGFR-2 (KDR) kinase.",10.1016/j.bmcl.2005.11.089,16368234.0,1,Scientific Literature,,,4003.0,,nm,=,other_concentration,4003.0,4.0030000000000005e-06,5.397614409894895,=,uncensored_or_approx,,,False,,,,,,,,,,,,,,,,,False,True,regex_fallback_no_rdkit,0,7,4003.0,4003.0,4.0030000000000005e-06,5.397614409894895,,,,,,,,,,,1,1
CHEMBL204828,CHEMBL909940,1777675,O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2cc(Cl)c(Cl)cc2o1,Displacement of [3H]dofetilide from hERG,B,Homo sapiens,,,,IC50,1.4,nM,=,,8.85,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1137327,J Med Chem,2006,"Optimization of chromone-2-carboxamide melanin concentrating hormone receptor 1 antagonists: assessment of potency, efficacy, and cardiovascular safety.",10.1021/jm060683e,17064075.0,1,Scientific Literature,,,1.4,8.85,nm,=,ic50_ki,1.4,1.4e-09,8.853871964321762,=,uncensored_or_approx,8.853871964321762,=,False,,,,,,,,,,,,,,8.853871964321762,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,16,1.4,1.4,1.4e-09,8.853871964321762,8.853871964321762,8.85,,,,,,,8.853871964321762,,1,1
CHEMBL204867,CHEMBL860568,1686599,CN1CCN(c2cc(Nc3ncc(C#N)s3)ncn2)CC1,Displacement of [3H]dofetilide from human ERG,B,Homo sapiens,,,,Activity,923.0,nM,=,,,BAO_0000181,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1138163,Bioorg Med Chem Lett,2006,"Potent 2-[(pyrimidin-4-yl)amine}-1,3-thiazole-5-carbonitrile-based inhibitors of VEGFR-2 (KDR) kinase.",10.1016/j.bmcl.2005.11.089,16368234.0,1,Scientific Literature,,,923.0,,nm,=,other_concentration,923.0,9.230000000000001e-07,6.034798298974088,=,uncensored_or_approx,,,False,,,,,,,,,,,,,,,,,False,True,regex_fallback_no_rdkit,0,7,923.0,923.0,9.230000000000001e-07,6.034798298974088,,,,,,,,,,,1,1
CHEMBL205142,CHEMBL859791,1699806,Cc1cc2c(F)c(Oc3ncnn4cc(OCCCN5CCCCC5)c(C)c34)ccc2[nH]1,Inhibitory activity against hERG by patch-clamp assay at 1 uM,F,Homo sapiens,,,,Inhibition,70.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1146078,J Med Chem,2006,"Discovery and preclinical studies of (R)-1-(4-(4-fluoro-2-methyl-1H-indol-5-yloxy)-5- methylpyrrolo[2,1-f][1,2,4]triazin-6-yloxy)propan- 2-ol (BMS-540215), an in vivo active potent VEGFR-2 inhibitor.",10.1021/jm051106d,16570908.0,1,Scientific Literature,,,70.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,1e-06,um,1.0,parsed_molar_text,assay_description,70.0,4.285714285714286e-07,6.367976785294594,1.0,6.0,>,single_point_percent_n1,single_point_bound_from_test_concentration,6.367976785294594,=,pseudo_from_percent_single_point_n1,False,True,regex_fallback_no_rdkit,1,7,70.0,,,,,,1e-06,1.0,70.0,4.285714285714286e-07,6.367976785294594,6.0,6.367976785294594,1.0,1,1
CHEMBL205207,CHEMBL866525,1693623,O=C(NCc1ccccc1)[C@@H]1CCC[C@H]1C(O)CCc1ccccc1,Displacement of [35S]-labeled MK499 from hERG at 10 uM,B,Homo sapiens,,,,Inhibition,,%,,Not Determined,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1138981,Bioorg Med Chem Lett,2006,"Synthesis and SAR of 1,2-trans-(1-hydroxy-3-phenylprop-1-yl)cyclopentane carboxamide derivatives, a new class of sodium channel blockers.",10.1016/j.bmcl.2005.11.051,16337121.0,1,Scientific Literature,,,,,%,,percent_inhibition,,,,,uncensored_or_approx,,,True,9.999999999999999e-06,um,10.0,parsed_molar_text,assay_description,,,,,,,not_computed_missing_concentration_or_percent,no_bound_missing_concentration_or_percent,,,,False,True,regex_fallback_no_rdkit,0,4,,,,,,,9.999999999999999e-06,10.0,,,,,,,1,1
CHEMBL205258,CHEMBL866525,1693622,O=C(NCc1ccccc1)[C@@H]1CCC[C@H]1C(O)CCc1ccccc1OC(F)(F)F,Displacement of [35S]-labeled MK499 from hERG at 10 uM,B,Homo sapiens,,,,Inhibition,92.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1138981,Bioorg Med Chem Lett,2006,"Synthesis and SAR of 1,2-trans-(1-hydroxy-3-phenylprop-1-yl)cyclopentane carboxamide derivatives, a new class of sodium channel blockers.",10.1016/j.bmcl.2005.11.051,16337121.0,1,Scientific Literature,,,92.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,9.999999999999999e-06,um,10.0,parsed_molar_text,assay_description,92.0,8.695652173913038e-07,6.060697840353612,1.0,5.0,>,single_point_percent_n1,single_point_bound_from_test_concentration,6.060697840353612,=,pseudo_from_percent_single_point_n1,False,True,regex_fallback_no_rdkit,1,7,92.0,,,,,,9.999999999999999e-06,10.0,92.0,8.695652173913038e-07,6.060697840353612,5.0,6.060697840353612,1.0,1,1
CHEMBL205285,CHEMBL869839,1755176,CN1CCN(CCCN(C(=O)Nc2ccc(F)c(C(F)(F)F)c2)[C@@H]2CC[C@]3(c4ccc(C#N)cc4)C[C@H]23)CC1,Inhibition of hERG channel by rubidium efflux assay at 5 ug/ml,T,Homo sapiens,,,,Inhibition,86.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1146860,Bioorg Med Chem Lett,2006,Bicyclo[3.1.0]hexyl urea melanin concentrating hormone (MCH) receptor-1 antagonists: impacting hERG liability via aryl modifications.,10.1016/j.bmcl.2006.05.069,16753297.0,1,Scientific Literature,,,86.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,,ug/ml,5.0,parsed_mass_text_missing_mw,assay_description,86.0,,,,,,not_computed_missing_concentration_or_percent,no_bound_missing_concentration_or_percent,,,,False,True,regex_fallback_no_rdkit,0,6,86.0,,,,,,,5.0,86.0,,,,,,1,1
CHEMBL205285,CHEMBL869841,1755105,CN1CCN(CCCN(C(=O)Nc2ccc(F)c(C(F)(F)F)c2)[C@@H]2CC[C@]3(c4ccc(C#N)cc4)C[C@H]23)CC1,Inhibition of hERG channel by voltage clamp assay,T,Homo sapiens,,,,IC50,52.0,nM,=,,7.28,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1146860,Bioorg Med Chem Lett,2006,Bicyclo[3.1.0]hexyl urea melanin concentrating hormone (MCH) receptor-1 antagonists: impacting hERG liability via aryl modifications.,10.1016/j.bmcl.2006.05.069,16753297.0,1,Scientific Literature,,,52.0,7.28,nm,=,ic50_ki,52.0,5.2e-08,7.2839966563652006,=,uncensored_or_approx,7.2839966563652006,=,False,,,,,,,,,,,,,,7.2839966563652006,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,16,52.0,52.0,5.2e-08,7.2839966563652006,7.2839966563652006,7.28,,,,,,,7.2839966563652006,,1,1
CHEMBL205412,CHEMBL866525,1693602,CN(Cc1ccc(-c2ccccc2S(N)(=O)=O)cc1)C(=O)[C@@H]1CCC[C@H]1C(=O)NCc1ccc(OC(F)(F)F)cc1,Displacement of [35S]-labeled MK499 from hERG at 10 uM,B,Homo sapiens,,,,Inhibition,54.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1138981,Bioorg Med Chem Lett,2006,"Synthesis and SAR of 1,2-trans-(1-hydroxy-3-phenylprop-1-yl)cyclopentane carboxamide derivatives, a new class of sodium channel blockers.",10.1016/j.bmcl.2005.11.051,16337121.0,1,Scientific Literature,,,54.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,9.999999999999999e-06,um,10.0,parsed_molar_text,assay_description,54.0,8.518518518518517e-06,5.069635928141395,1.0,5.0,>,single_point_percent_n1,single_point_bound_from_test_concentration,5.069635928141395,=,pseudo_from_percent_single_point_n1,False,True,regex_fallback_no_rdkit,1,7,54.0,,,,,,9.999999999999999e-06,10.0,54.0,8.518518518518517e-06,5.069635928141395,5.0,5.069635928141395,1.0,1,1
CHEMBL205437,CHEMBL868944,1702063,CN(C(=O)N1CC(c2cc(F)ccc2F)=C[C@H]1c1ccccc1)C1CCNCC1,Inhibitory activity against human hERG receptor expressed in HEK cells,B,Homo sapiens,HEK293,,CHEMBL3307715,IC50,1300.0,nM,=,,5.89,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1146123,Bioorg Med Chem Lett,2006,"Kinesin spindle protein (KSP) inhibitors. Part 2: the design, synthesis, and characterization of 2,4-diaryl-2,5-dihydropyrrole inhibitors of the mitotic kinesin KSP.",10.1016/j.bmcl.2006.01.030,16439123.0,1,Scientific Literature,,,1300.0,5.89,nm,=,ic50_ki,1300.0,1.3e-06,5.886056647693163,=,uncensored_or_approx,5.886056647693163,=,False,,,,,,,,,,,,,,5.886056647693163,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,16,1300.0,1300.0,1.3e-06,5.886056647693163,5.886056647693163,5.89,,,,,,,5.886056647693163,,1,1
CHEMBL205447,CHEMBL870781,1711655,COc1ccccc1Oc1cccc(CN2CCC(NC(=O)C3(c4ccccc4)CCNCC3)CC2)c1,Displacement of [3H]dofetilide from hERG expressed in HEK293 cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,800.0,nM,=,,6.1,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1147650,J Med Chem,2006,"Design, synthesis, and progress toward optimization of potent small molecule antagonists of CC chemokine receptor 8 (CCR8).",10.1021/jm050965z,16640325.0,1,Scientific Literature,,,800.0,6.1,nm,=,ic50_ki,800.0,8.000000000000001e-07,6.096910013008056,=,uncensored_or_approx,6.096910013008056,=,False,,,,,,,,,,,,,,6.096910013008056,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,16,800.0,800.0,8.000000000000001e-07,6.096910013008056,6.096910013008056,6.1,,,,,,,6.096910013008056,,1,1
CHEMBL205492,CHEMBL865039,1713877,O=c1nc(NC2CCN(Cc3ccc4c(c3)OCO4)CC2)c2cc(Cl)ccc2n1CC(F)(F)F,Binding affinity to hERG stably transfected in HEK293 cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,445.0,nM,=,,6.35,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1147687,Bioorg Med Chem Lett,2006,Identification and characterization of amino-piperidinequinolones and quinazolinones as MCHr1 antagonists.,10.1016/j.bmcl.2006.02.044,16524729.0,1,Scientific Literature,,,445.0,6.35,nm,=,ic50_ki,445.0,4.4500000000000003e-07,6.351639989019068,=,uncensored_or_approx,6.351639989019068,=,False,,,,,,,,,,,,,,6.351639989019068,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,16,445.0,445.0,4.4500000000000003e-07,6.351639989019068,6.351639989019068,6.35,,,,,,,6.351639989019068,,1,1
CHEMBL205493,CHEMBL865039,1713874,O=c1nc(NC2CC3CCC(C2)N3Cc2ccc3c(c2)OCO3)c2cc(Cl)ccc2n1CC(F)(F)F,Binding affinity to hERG stably transfected in HEK293 cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,120.0,nM,=,,6.92,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1147687,Bioorg Med Chem Lett,2006,Identification and characterization of amino-piperidinequinolones and quinazolinones as MCHr1 antagonists.,10.1016/j.bmcl.2006.02.044,16524729.0,1,Scientific Literature,,,120.0,6.92,nm,=,ic50_ki,120.0,1.2000000000000002e-07,6.920818753952375,=,uncensored_or_approx,6.920818753952375,=,False,,,,,,,,,,,,,,6.920818753952375,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,16,120.0,120.0,1.2000000000000002e-07,6.920818753952375,6.920818753952375,6.92,,,,,,,6.920818753952375,,1,1
CHEMBL205710,CHEMBL859790,1699818,COC[C@@H](O)COc1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C,Inhibitory activity against hERG by patch-clamp assay,F,Homo sapiens,,,,IC50,18000.0,nM,=,,4.75,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1146078,J Med Chem,2006,"Discovery and preclinical studies of (R)-1-(4-(4-fluoro-2-methyl-1H-indol-5-yloxy)-5- methylpyrrolo[2,1-f][1,2,4]triazin-6-yloxy)propan- 2-ol (BMS-540215), an in vivo active potent VEGFR-2 inhibitor.",10.1021/jm051106d,16570908.0,1,Scientific Literature,,,18000.0,4.75,nm,=,ic50_ki,18000.0,1.8e-05,4.7447274948966935,=,uncensored_or_approx,4.7447274948966935,=,False,,,,,,,,,,,,,,4.7447274948966935,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,16,18000.0,18000.0,1.8e-05,4.7447274948966935,4.7447274948966935,4.75,,,,,,,4.7447274948966935,,1,1
CHEMBL205720,CHEMBL866525,1693604,OC(CCc1ccccc1)[C@@H]1CCC[C@H]1OCCc1ccc(OC(F)(F)F)cc1,Displacement of [35S]-labeled MK499 from hERG at 10 uM,B,Homo sapiens,,,,Inhibition,70.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1138981,Bioorg Med Chem Lett,2006,"Synthesis and SAR of 1,2-trans-(1-hydroxy-3-phenylprop-1-yl)cyclopentane carboxamide derivatives, a new class of sodium channel blockers.",10.1016/j.bmcl.2005.11.051,16337121.0,1,Scientific Literature,,,70.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,9.999999999999999e-06,um,10.0,parsed_molar_text,assay_description,70.0,4.285714285714286e-06,5.367976785294594,1.0,5.0,>,single_point_percent_n1,single_point_bound_from_test_concentration,5.367976785294594,=,pseudo_from_percent_single_point_n1,False,True,regex_fallback_no_rdkit,1,7,70.0,,,,,,9.999999999999999e-06,10.0,70.0,4.285714285714286e-06,5.367976785294594,5.0,5.367976785294594,1.0,1,1
CHEMBL205741,CHEMBL865039,1713883,COC(=O)c1c(NC2CCN(Cc3ccc4c(c3)OCO4)CC2)c2cc(Cl)ccc2n(C)c1=O,Binding affinity to hERG stably transfected in HEK293 cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,1440.0,nM,=,,5.84,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1147687,Bioorg Med Chem Lett,2006,Identification and characterization of amino-piperidinequinolones and quinazolinones as MCHr1 antagonists.,10.1016/j.bmcl.2006.02.044,16524729.0,1,Scientific Literature,,,1440.0,5.84,nm,=,ic50_ki,1440.0,1.4400000000000002e-06,5.841637507904751,=,uncensored_or_approx,5.841637507904751,=,False,,,,,,,,,,,,,,5.841637507904751,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,16,1440.0,1440.0,1.4400000000000002e-06,5.841637507904751,5.841637507904751,5.84,,,,,,,5.841637507904751,,1,1
CHEMBL205760,CHEMBL865039,1713876,CCCCCn1c(=O)nc(NC2CCN(Cc3ccc4c(c3)OCO4)CC2)c2cc(Cl)ccc21,Binding affinity to hERG stably transfected in HEK293 cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,135.0,nM,=,,6.87,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1147687,Bioorg Med Chem Lett,2006,Identification and characterization of amino-piperidinequinolones and quinazolinones as MCHr1 antagonists.,10.1016/j.bmcl.2006.02.044,16524729.0,1,Scientific Literature,,,135.0,6.87,nm,=,ic50_ki,135.0,1.35e-07,6.8696662315049934,=,uncensored_or_approx,6.8696662315049934,=,False,,,,,,,,,,,,,,6.8696662315049934,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,16,135.0,135.0,1.35e-07,6.8696662315049934,6.8696662315049934,6.87,,,,,,,6.8696662315049934,,1,1
CHEMBL205872,CHEMBL866509,1692825,C[C@@H](c1ccc(-c2ccc(=O)n(C)c2F)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,Binding to human ERG potassium channel,B,Homo sapiens,,,,IC50,100000.0,nM,>,,,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1138985,Bioorg Med Chem Lett,2006,"Discovery of potent, selective, and orally bioavailable pyridone-based dipeptidyl peptidase-4 inhibitors.",10.1016/j.bmcl.2005.11.052,16332437.0,1,Scientific Literature,,,100000.0,,nm,>,ic50_ki,100000.0,0.0001,4.0,<,right_censored_lower_bound,4.0,<,False,,,,,,,,,,,,,,4.0,<,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,14,100000.0,100000.0,0.0001,4.0,4.0,,,,,,,,4.0,,1,1
CHEMBL205912,CHEMBL868467,1708789,COc1ccc(Br)cc1CCc1c(Cl)cccc1C1=NCCN1,Binding affinity to hERG,B,Homo sapiens,,,,Ki,840.0,nM,=,,6.08,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1146974,Bioorg Med Chem Lett,2006,Identification and structure-activity relationships of a new series of Melanocortin-4 receptor antagonists.,10.1016/j.bmcl.2006.01.016,16458508.0,1,Scientific Literature,,,840.0,6.08,nm,=,ic50_ki,840.0,8.4e-07,6.075720713938118,=,uncensored_or_approx,6.075720713938118,=,False,,,,,,,,,,,,,,6.075720713938118,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,16,840.0,840.0,8.4e-07,6.075720713938118,6.075720713938118,6.08,,,,,,,6.075720713938118,,1,1
